 player_id |        player_name         | team_id |         team_name         |  season   | player_goals | team_total_goals | share_pct 
    148832 | Yannick Sagbo              |    4087 | Évian Thonon Gaillard FC  | 2011/2012 |            8 |               41 |      19.5
     30960 | Emmanuel Adebayor          |    8456 | Manchester City           | 2009/2010 |           15 |               77 |      19.5
     27478 | Alexander Meier            |    9810 | Eintracht Frankfurt       | 2013/2014 |            8 |               41 |      19.5
     38369 | Dieumerci Mbokani          |    9850 | Norwich City              | 2015/2016 |            8 |               41 |      19.5
     25075 | Craig Gardner              |    8658 | Birmingham City           | 2010/2011 |            8 |               41 |      19.5
    277460 | Arkadiusz Milik            |    8593 | Ajax                      | 2014/2015 |            8 |               41 |      19.5
    167634 | Emanuele Giaccherini       |    9880 | Cesena                    | 2010/2011 |            8 |               41 |      19.5
    193530 | Pierre-Michel Lasogga      |    8177 | Hertha BSC Berlin         | 2011/2012 |            8 |               41 |      19.5
     39638 | Erjon Bogdani              |    9880 | Cesena                    | 2010/2011 |            8 |               41 |      19.5
     41658 | Marek Hamsik               |    9875 | Napoli                    | 2010/2011 |           12 |               62 |      19.4
     23334 | Jody Craddock              |    8602 | Wolverhampton Wanderers   | 2009/2010 |            6 |               31 |      19.4
    208672 | Pablo Chavarria            |    8588 | RC Lens                   | 2014/2015 |            7 |               36 |      19.4
     37429 | Nene                       |    9847 | Paris Saint-Germain       | 2010/2011 |            6 |               31 |      19.4
     25819 | Raffael                    |    8177 | Hertha BSC Berlin         | 2009/2010 |            7 |               36 |      19.4
     46469 | Olivier Giroud             |    9825 | Arsenal                   | 2014/2015 |           14 |               72 |      19.4
     50047 | Alexis Sanchez             |    9825 | Arsenal                   | 2015/2016 |           13 |               67 |      19.4
    129391 | Javier Pastore             |    8540 | Palermo                   | 2010/2011 |           12 |               62 |      19.4
    210956 | Jesus Corona               |    8611 | FC Twente                 | 2014/2015 |            7 |               36 |      19.4
     24383 | Diego Castro               |    8305 | Getafe CF                 | 2011/2012 |            7 |               36 |      19.4
    279172 | Emiliano Sala              |    9830 | FC Nantes                 | 2015/2016 |            6 |               31 |      19.4
    209373 | Roland Alberg              |   10217 | ADO Den Haag              | 2014/2015 |            6 |               31 |      19.4
    201939 | Cedric Bakambu             |    9874 | FC Sochaux-Montbéliard    | 2013/2014 |            7 |               36 |      19.4
     30613 | Cesc Fabregas              |    9825 | Arsenal                   | 2009/2010 |           16 |               83 |      19.3
     40197 | Brandao                    |    9853 | AS Saint-Étienne          | 2012/2013 |           11 |               57 |      19.3
     47382 | Andy Carroll               |   10261 | Newcastle United          | 2010/2011 |           11 |               57 |      19.3
     38578 | Sergio Garcia              |    8603 | Real Betis Balompié       | 2008/2009 |           10 |               52 |      19.2
    178767 | Jeff Stans                 |   10218 | Excelsior                 | 2014/2015 |            5 |               26 |      19.2
     39122 | Jonas                      |   10267 | Valencia CF               | 2013/2014 |           10 |               52 |      19.2
     92666 | Stevan Jovetic             |    8535 | Fiorentina                | 2012/2013 |           14 |               73 |      19.2
     40707 | Cheick Diabate             |    9827 | Girondins de Bordeaux     | 2015/2016 |           10 |               52 |      19.2
    140965 | Nikola Djurdjic            |    8357 | SpVgg Greuther Fürth      | 2012/2013 |            5 |               26 |      19.2
     50047 | Alexis Sanchez             |    8634 | FC Barcelona              | 2013/2014 |           19 |               99 |      19.2
     32764 | Raul Tamudo                |    8370 | Rayo Vallecano            | 2011/2012 |           10 |               52 |      19.2
     19243 | Diego Costa                |    8370 | Rayo Vallecano            | 2011/2012 |           10 |               52 |      19.2
     30712 | Vincenzo Iaquinta          |    9885 | Juventus                  | 2008/2009 |           13 |               68 |      19.1
    182106 | Ishak Belfodil             |   10167 | Parma                     | 2012/2013 |            9 |               47 |      19.1
     30626 | Thierry Henry              |    8634 | FC Barcelona              | 2008/2009 |           21 |              110 |      19.1
     30727 | Alessandro Del Piero       |    9885 | Juventus                  | 2008/2009 |           13 |               68 |      19.1
     30753 | Ivan Klasnic               |    8559 | Bolton Wanderers          | 2009/2010 |            9 |               47 |      19.1
    166595 | Simone Zaza                |    7943 | Sassuolo                  | 2013/2014 |            9 |               47 |      19.1
     42369 | Javad Nekounam             |    8371 | CA Osasuna                | 2008/2009 |            8 |               42 |      19.0
    201888 | Ja-Cheol Koo               |    8406 | FC Augsburg               | 2015/2016 |            8 |               42 |      19.0
     24001 | James Beattie              |   10194 | Stoke City                | 2008/2009 |            8 |               42 |      19.0
    179511 | Younes Belhanda            |   10249 | Montpellier Hérault SC    | 2011/2012 |            8 |               42 |      19.0
     42041 | Emanuele Calaio            |    8551 | Siena                     | 2009/2010 |            8 |               42 |      19.0
     39073 | Geovanni                   |    8667 | Hull City                 | 2008/2009 |            8 |               42 |      19.0
    107920 | Nils Petersen              |    8697 | SV Werder Bremen          | 2013/2014 |            8 |               42 |      19.0
     39987 | Loic Remy                  |   10172 | Queens Park Rangers       | 2012/2013 |            7 |               37 |      18.9
     75192 | Pedro Leon                 |    8305 | Getafe CF                 | 2013/2014 |            7 |               37 |      18.9
     34261 | Johan Elmander             |    8559 | Bolton Wanderers          | 2010/2011 |           10 |               53 |      18.9
     41445 | Jose Ignacio Castillo      |    9888 | Lecce                     | 2008/2009 |            7 |               37 |      18.9
    179511 | Younes Belhanda            |   10249 | Montpellier Hérault SC    | 2012/2013 |           10 |               53 |      18.9
     38364 | Sami Allagui               |    9905 | 1. FSV Mainz 05           | 2010/2011 |           10 |               53 |      18.9
     27599 | Jaime Valdes               |    8524 | Atalanta                  | 2009/2010 |            7 |               37 |      18.9
     35575 | Mauricio Pinilla           |    8529 | Cagliari                  | 2011/2012 |            7 |               37 |      18.9
